date,vwretd
20121031,-0.014163835208273398
20121130,0.00619974182266056
20121231,0.01250152922292523
20130131,0.05277175093186469
20130228,0.008249875997963164
20130328,0.03471055767539524
20130430,0.014831468003892548
20130531,0.018973852584726305
20130628,-0.015185721626298086
20130731,0.05134879284748242
20130830,-0.026098625563523267
20130930,0.036827467007577094
20131031,0.03913224770186715
20131129,0.024666270780014342
20131231,0.025823680009458193
20140131,-0.030507662266870014
20140228,0.04518844767345667
20140331,0.004533707200542176
20140430,0.001567770405487767
20140530,0.020057496774978863
20140630,0.02760641213083619
20140731,-0.02078144618312583
20140829,0.039437035907673126
20140930,-0.02553218993681761
20141031,0.020952945818222702
20141128,0.020894188189507057
20141231,-0.003668721536528672
20150130,-0.027583963519808026
20150227,0.05446356376884147
20150331,-0.01046456304788259
20150430,0.008737714743223483
20150529,0.01023741835247928
20150630,-0.019425458433298542
20150731,0.012037260610503414
20150831,-0.06185625496525578
20150930,-0.03437718201123762
20151030,0.07139558266324679
20151130,0.0024071006074230772
20151231,-0.02247876496042646
20160129,-0.058844893971980824
20160229,0.0006128121922468237
20160331,0.06817627149324773
20160429,0.011656794807071536
20160531,0.014251956669463398
20160630,0.0029247188371466794
20160729,0.03811336950531643
20160831,0.0028020705310104655
20160930,0.00301046400256777
20161031,-0.021801944599716884
20161130,0.039742692283084344
20161230,0.01859798043178932
20170131,0.021930753385509056
20170228,0.032102167087132726
20170331,0.002061872878416488
20170428,0.009610669214288181
20170531,0.009291698160683188
20170630,0.00953440278292086
20170731,0.020090821058485437
20170831,0.001591732521383708
20170929,0.023480170562424157
20171031,0.019126908853807648
20171130,0.02689506346264442
20171229,0.01205603309734963
20180131,0.04939759869134127
20180228,-0.04028151560530131
20180329,-0.018617230157064128
20180430,0.004681026878536684
20180531,0.02582757802945905
20180629,0.005350659655267259
20180731,0.03111487248942358
20180831,0.029784990251340702
20180928,0.0004249097130802858
20181031,-0.07692964162909803
20181130,0.01834273864771653
20181231,-0.09418980765565446
20190131,0.08461133251897887
20190228,0.03219997147552888
20190329,0.012878712223355451
20190430,0.037192696578656786
20190531,-0.06366317103495114
20190628,0.0651124189267275
20190731,0.011784291682829578
20190830,-0.020548685528425873
20190930,0.015905828943776734
20191031,0.0190729493812826
20191129,0.0343985281624069
20191231,0.02809267946490697
20200131,-0.0017294947141588467
20200228,-0.08112112228693659
20200331,-0.15284003909218138
20200430,0.12193175115604293
20200529,0.05234479137078281
20200630,0.024984277369137504
20200731,0.054042063059073726
20200831,0.06620151260043798
20200930,-0.03568521041510274
20201030,-0.02038537706184578
20201130,0.11663304133298076
20201231,0.044063774269627896
20210129,-0.0006311991642862316
20210226,0.028777914904102413
20210331,0.03011495823773526
20210430,0.04706677522553132
20210528,0.007066970039974518
20210630,0.023151914128679243
20210730,0.011758595946047305
20210831,0.026785056049202012
20210930,-0.043162230738151244
20211029,0.06265362082858586
20211130,-0.01851739356299825
20211231,0.032803048541982294
